ProductKey,OrderDatumKey,RequiredDatumKey,ShippedDatumKey,CustomerKey,ShipperKey,AddressKey,EmployeeKey,OrderID,UnitPrice,Quantity,Discount,LineTotal,Freight
28,19971230,19980127,19980107,72,2,72,6,10804,45.6,24,0,1094.4,27.33
28,19980206,19980306,19980209,90,1,89,4,10873,45.6,3,0,136.8,0.82
28,19980304,19980401,19980408,5,2,6,3,10924,45.6,30,136.8,1231.2,151.52
28,19980310,19980324,19980313,12,3,13,7,10937,45.6,8,0,364.8,31.51
28,19980316,19980427,19980324,1,1,2,1,10952,45.6,2,0,91.2,40.42
28,19980325,19980506,19980403,35,1,36,1,10976,45.6,20,0,912,37.97
28,19980408,19980506,,20,3,22,7,11008,45.6,70,159.60001,3032.4,79.46
28,19980421,19980519,,47,2,48,1,11039,45.6,20,0,912,65
28,19980504,19980601,,62,2,62,8,11068,45.6,8,54.720001,310.08,81.75
29,19960730,19960827,19960802,33,3,34,8,10268,99,10,0,990,66.29
29,19960827,19960924,19960903,15,1,16,8,10290,99,15,0,1485,79.7
29,19960913,19961011,19961009,55,3,56,8,10305,99,25,247.5,2227.5,257.62
29,19961114,19961212,19961120,58,3,58,8,10354,99,4,0,396,53.8
29,19961122,19961220,19961202,7,3,8,4,10360,99,35,0,3465,131.7
29,19961202,19961230,19961209,75,2,75,8,10369,99,20,0,1980,195.68
29,19961213,19970110,19961216,20,1,22,4,10382,99,14,0,1386,94.77
29,19970101,19970129,19970116,19,3,21,1,10400,99,21,0,2079,83.93
29,19970210,19970310,19970228,71,2,71,4,10440,99,24,356.39999,2019.6,86.53
29,19970305,19970402,19970314,83,3,83,1,10465,99,18,178.2,1603.8,145.04
29,19970418,19970516,19970428,71,3,71,6,10510,123.79,36,0,4456.44,367.63
29,19970630,19970728,19970704,87,2,86,2,10583,123.79,10,0,1237.9,7.28
29,19970807,19970904,19970819,78,2,78,4,10624,123.79,6,0,742.74,94.8
29,19970812,19970909,19970820,30,3,31,4,10629,123.79,20,0,2475.8,85.46
29,19970912,19971010,19970922,68,2,68,7,10666,123.79,36,0,4456.44,232.42
29,19970930,19971028,19971030,37,2,38,9,10687,123.79,10,0,1237.9,296.43
29,19971003,19971114,19971022,63,2,63,2,10691,123.79,40,0,4951.6,810.05
29,19971009,19971106,19971017,20,1,22,4,10698,123.79,12,74.274002,1411.206,272.47
29,19971210,19980107,19971219,44,2,45,3,10772,123.79,18,0,2228.22,91.28
29,19971219,19980102,19971226,41,1,42,2,10787,123.79,20,123.79,2352.01,249.93
29,19971223,19980120,19980101,25,2,28,6,10791,123.79,14,86.653,1646.407,16.85
29,19971229,19980126,19971231,8,2,9,4,10801,123.79,20,618.95001,1856.85,97.09
29,19980115,19980212,19980119,81,3,81,1,10834,123.79,8,49.515999,940.804,29.78
29,19980128,19980225,19980206,5,2,6,8,10857,123.79,10,309.47501,928.425,188.85
29,19980218,19980318,19980220,39,2,40,9,10893,123.79,24,0,2970.96,77.78
29,19980219,19980319,19980225,37,2,38,3,10897,123.79,80,0,9903.2,603.54
29,19980226,19980326,19980318,37,2,38,2,10912,123.79,60,1856.85,5570.55,580.91
29,19980324,19980421,19980402,26,2,26,2,10971,123.79,14,0,1733.06,121.82
29,19980401,19980429,19980410,24,3,25,7,10993,123.79,50,1547.375,4642.125,8.81
29,19980407,19980505,19980415,32,2,33,3,11006,123.79,2,61.895,185.685,25.19
29,19980408,19980506,19980413,60,2,60,8,11007,123.79,10,0,1237.9,202.24
29,19980417,19980515,19980427,71,2,71,7,11030,123.79,60,1856.85,5570.55,830.75
30,19960723,19960820,19960731,20,3,22,9,10263,20.7,60,310.5,931.5,146.06
30,19960815,19960912,19960821,69,1,69,4,10282,20.7,6,0,124.2,12.69
30,19960916,19961014,19960923,69,3,69,1,10306,20.7,10,0,207,7.56
30,19961011,19961108,19961014,24,1,25,2,10327,20.7,35,144.89999,579.6,63.36
30,19961015,19961126,19961023,75,2,75,4,10329,20.7,8,8.2799997,157.32,191.67
30,19961025,19961122,19961029,55,3,56,4,10338,20.7,15,0,310.5,84.21
30,19961212,19970109,19970116,37,3,38,8,10380,20.7,18,37.259998,335.34,35.03
30,19970101,19970129,19970110,65,1,65,1,10401,20.7,18,0,372.6,12.51
30,19970228,19970328,19970305,46,3,47,1,10461,20.7,28,144.89999,434.7,148.61
30,19970307,19970404,19970312,39,3,40,3,10468,20.7,8,0,165.6,44.12
30,19970430,19970528,19970506,44,1,45,4,10522,25.89,20,103.56,414.24,45.33
30,19970501,19970529,19970507,5,2,6,1,10524,25.89,10,0,258.9,244.79
30,19970509,19970606,19970512,19,3,21,7,10532,25.89,15,0,388.35,74.46
30,19970512,19970609,19970514,44,2,45,8,10534,25.89,10,0,258.9,27.94
30,19970606,19970704,19970609,25,1,28,8,10560,25.89,20,0,517.8,36.65
30,19970829,19970926,19970903,21,3,23,5,10650,25.89,30,0,776.7,176.81
30,19970901,19970929,19970908,31,2,32,4,10652,25.89,2,12.945,38.835,7.14
30,19971027,19971124,19971105,45,2,46,8,10719,25.89,3,19.4175,58.2525,51.44
30,19971104,19971202,19971111,62,2,62,4,10728,25.89,15,0,388.35,58.33
30,19971107,19971205,19971112,31,3,32,2,10734,25.89,15,0,388.35,1.63
30,19971124,19971222,19971203,68,3,68,3,10751,25.89,30,0,776.7,130.79
30,19971219,19980116,19971223,62,1,62,8,10786,25.89,15,77.669998,310.68,110.87
30,19971229,19980126,19980102,73,2,73,4,10802,25.89,25,161.8125,485.4375,257.26
30,19980115,19980212,19980119,81,3,81,1,10834,25.89,20,25.889999,491.91,29.78
30,19980203,19980303,19980212,5,1,6,5,10866,25.89,40,258.89999,776.7,109.11
30,19980217,19980317,19980219,44,2,45,7,10891,25.89,15,19.4175,368.9325,20.37
30,19980218,19980318,19980220,39,2,40,9,10893,25.89,35,0,906.15,77.78
30,19980219,19980319,19980225,37,2,38,3,10897,25.89,36,0,932.04,603.54
30,19980302,19980330,19980311,69,2,69,4,10917,25.89,1,0,25.89,8.29
30,19980318,19980415,19980327,35,3,36,8,10957,25.89,30,0,776.7,105.36
30,19980410,19980424,19980420,70,2,70,2,11015,25.89,15,0,388.35,4.62
30,19980501,19980529,,46,1,47,8,11065,25.89,4,25.889999,77.67,12.91
31,19960710,19960724,19960716,34,2,35,3,10253,10,20,0,200,58.17
31,19960802,19960830,19960806,65,2,65,6,10272,10,40,0,400,98.03
31,19960805,19960902,19960812,63,3,63,3,10273,10,15,7.5,142.5,76.07
31,19961009,19961023,19961014,39,3,40,1,10325,10,4,0,40,64.86
31,19961022,19961119,19961024,37,2,38,7,10335,10,25,50,200,42.11
31,19961030,19961113,19961104,25,2,28,4,10342,10,56,112,448,54.83
31,19961118,19961216,19961127,86,2,18,6,10356,10,30,0,300,36.71
31,19961121,19961219,19961126,72,3,72,5,10359,10,70,35,665,288.43
31,19961126,19961224,19961204,17,3,19,4,10363,10,20,0,200,30.54
31,19961205,19970102,19961209,91,3,90,1,10374,10,30,0,300,3.94
31,19961209,19970106,19961213,51,2,52,1,10376,10,42,21,399,20.39
31,19961223,19970120,19961226,20,1,22,6,10390,10,60,60,540,126.38
31,19961225,19970122,19970103,71,3,71,1,10393,10,32,0,320,126.56
31,19970123,19970206,19970224,31,3,32,6,10423,10,14,0,140,24.5
31,19970214,19970314,19970219,79,1,79,6,10446,10,3,3,27,14.68
31,19970314,19970411,19970404,76,1,76,9,10475,10,35,52.5,297.5,68.52
31,19970404,19970502,19970407,81,2,81,7,10496,10,20,10,190,46.77
31,19970514,19970611,19970606,44,2,45,3,10536,12.5,20,0,250,58.88
31,19970514,19970528,19970519,68,1,68,1,10537,12.5,30,0,375,78.85
31,19970527,19970610,19970530,63,1,63,5,10549,12.5,55,103.125,584.375,171.24
31,19970530,19970627,19970603,87,2,86,2,10553,12.5,30,0,375,149.49
31,19970610,19970708,19970616,65,3,65,4,10564,12.5,6,3.75,71.25,13.75
31,19970612,19970710,19970617,37,1,38,1,10567,12.5,60,150,600,33.97
31,19970616,19970714,19970711,65,1,65,5,10569,12.5,35,87.5,350,58.98
31,19970623,19970707,19970630,80,3,80,3,10576,12.5,20,0,250,18.56
31,19970630,19970728,19970704,7,1,8,4,10584,12.5,50,31.25,593.75,59.14
31,19970905,19971003,19970910,62,2,62,7,10659,12.5,20,12.5,237.5,105.81
31,19970915,19971013,19970923,86,2,18,1,10668,12.5,8,10,90,47.22
31,19970924,19971022,19970926,55,1,56,1,10680,12.5,20,62.5,187.5,26.61
31,19971015,19971112,19971118,35,2,36,9,10705,12.5,20,0,250,3.52
31,19971029,19971210,19971104,71,1,71,8,10722,12.5,50,0,625,74.58
31,19971105,19971203,19971114,9,1,10,5,10730,12.5,3,1.875,35.625,20.12
31,19971119,19971217,19971126,59,1,59,6,10747,12.5,8,0,100,117.33
31,19971208,19980105,19971215,4,2,5,3,10768,12.5,50,0,625,146.32
31,19971211,19980108,19971216,20,3,22,1,10773,12.5,70,175,700,96.43
31,19971211,19971225,19971212,24,1,25,4,10774,12.5,2,6.25,18.75,48.2
31,19971215,19980112,19971218,20,3,22,1,10776,12.5,16,10,190,351.53
31,19971217,19980114,19971222,12,3,13,9,10782,12.5,1,0,12.5,1.1
31,19971218,19980115,19971219,34,2,35,4,10783,12.5,10,0,125,124.98
31,19980102,19980130,19980112,66,1,66,5,10812,12.5,16,20,180,59.78
31,19980112,19980209,19980206,7,1,8,6,10826,12.5,35,0,437.5,7.09
31,19980115,19980212,19980123,56,2,57,6,10833,12.5,9,11.25,101.25,71.49
31,19980127,19980224,19980204,55,1,56,3,10855,12.5,14,0,175,170.97
31,19980213,19980313,19980302,34,1,35,1,10886,12.5,35,0,437.5,4.99
31,19980311,19980408,19980320,71,2,71,7,10941,12.5,44,137.5,412.5,400.81
31,19980312,19980409,19980318,52,1,53,4,10945,12.5,10,0,125,10.22
31,19980316,19980330,19980325,4,2,5,9,10953,12.5,50,31.25,593.75,23.72
31,19980317,19980428,19980320,47,1,48,5,10954,12.5,25,46.875,265.625,27.91
31,19980326,19980423,19980331,20,2,22,8,10979,12.5,24,0,300,353.07
31,19980410,19980508,19980413,4,2,5,9,11016,12.5,15,0,187.5,33.8
31,19980505,19980602,,44,1,45,2,11070,12.5,20,0,250,136
32,19960717,19960814,19960723,20,1,22,1,10258,25.6,6,30.719999,122.88,140.51
32,19960925,19961023,19961004,65,2,65,1,10314,25.6,40,102.4,921.6,74.16
32,19961022,19961119,19961024,37,2,38,7,10335,25.6,6,30.719999,122.88,42.11
32,19970422,19970603,19970428,86,1,18,7,10513,32,50,320,1280,105.65
32,19970523,19970620,19970602,72,2,72,3,10547,32,24,115.2,652.8,178.43
32,19970618,19970716,19970625,5,2,6,3,10572,32,10,32,288,116.43
32,19971015,19971112,19971118,35,2,36,9,10705,32,4,0,128,3.52
32,19971128,19971226,19971212,2,3,3,3,10759,32,10,0,320,11.99
32,19980107,19980204,19980112,49,3,50,7,10818,32,20,0,640,65.48
32,19980227,19980327,19980309,64,2,64,1,10916,32,6,0,192,63.77
32,19980330,19980427,19980402,37,1,38,2,10985,32,35,112,1008,91.51
32,19980403,19980515,19980413,46,2,47,8,10997,32,50,0,1600,73.91
32,19980423,19980521,19980424,86,2,18,8,11046,32,15,24,456,71.64
32,19980427,19980525,19980429,59,2,59,2,11053,32,20,0,640,53.05
32,19980506,19980603,,65,2,65,1,11077,32,1,0,32,8.53
33,19960709,19960806,19960711,76,2,76,4,10252,2,25,2.5,47.5,51.3
33,19960731,19960814,19960809,89,1,88,5,10269,2,60,6,114,4.56
33,19960801,19960829,19960830,75,2,75,6,10271,2,24,0,48,4.54
33,19960805,19960902,19960812,63,3,63,3,10273,2,20,0,40,76.07
33,19961029,19961126,19961105,73,3,73,7,10341,2,8,0,16,26.78
33,19961213,19970110,19961216,20,1,22,4,10382,2,60,0,120,94.77
33,19970110,19970207,19970115,10,3,11,3,10410,2,49,0,98,2.4
33,19970114,19970211,19970117,21,3,23,2,10414,2,50,0,100,21.48
33,19970115,19970212,19970124,36,1,37,3,10415,2,20,0,40,0.2
33,19970221,19970321,19970225,41,3,42,4,10454,2,20,8,32,2.74
33,19970313,19970327,19970321,38,3,39,1,10473,2,12,0,24,16.37
33,19970423,19970507,19970523,63,1,63,2,10515,2.5,16,6,34,204.47
33,19970506,19970520,19970509,32,2,33,6,10528,2.5,8,4,16,3.35
33,19970514,19970611,19970606,44,2,45,3,10536,2.5,30,0,75,58.88
33,19970516,19970613,19970523,11,3,12,6,10539,2.5,15,0,37.5,12.36
33,19970609,19970707,19970612,66,1,66,1,10562,2.5,20,5,45,22.95
33,19970619,19970717,19970630,82,2,82,4,10574,2.5,14,0,35,37.6
33,19970722,19970819,19970725,71,1,71,5,10607,2.5,14,0,35,200.24
33,19970814,19970911,19970819,86,1,18,8,10632,2.5,20,2.5,47.5,41.38
33,19970922,19971020,19970926,3,3,4,1,10677,2.5,8,3,17,4.03
33,19970923,19971021,19971016,71,3,71,7,10678,2.5,30,0,75,388.98
33,19970925,19971023,19971001,3,2,4,3,10682,2.5,30,0,75,36.13
33,19980105,19980202,19980114,71,3,71,2,10815,2.5,16,0,40,14.62
33,19980123,19980306,19980130,84,1,84,1,10850,2.5,4,1.5,8.5,49.19
33,19980130,19980227,19980217,89,2,88,4,10861,2.5,35,0,87.5,14.93
33,19980226,19980326,19980304,62,1,62,4,10913,2.5,40,25,75,33.05
33,19980227,19980327,19980302,80,2,80,2,10915,2.5,30,0,75,3.51
33,19980316,19980427,19980407,68,2,68,9,10951,2.5,15,1.875,35.625,30.85
33,19980324,19980421,19980326,40,2,41,4,10972,2.5,7,0,17.5,0.02
33,19980415,19980513,19980420,19,1,21,4,11024,2.5,30,0,75,74.36
33,19980423,19980521,,10,2,11,6,11045,2.5,15,0,37.5,70.58
33,19980428,19980526,,12,1,13,8,11054,2.5,10,0,25,0.33
34,19960822,19960919,19960828,67,3,67,8,10287,11.2,20,0,224,12.76
34,19960926,19961024,19961003,38,2,39,4,10315,11.2,14,0,156.8,41.76
34,19961120,19961218,19961127,41,1,42,5,10358,11.2,10,5.5999999,106.4,19.64
34,19961128,19961226,19961202,83,3,83,7,10367,11.2,36,0,403.2,13.55
34,19961218,19970101,19961225,21,3,23,9,10386,11.2,10,0,112,13.99
34,19970206,19970306,19970214,79,2,79,3,10438,11.2,20,44.799999,179.2,8.24
34,19970324,19970421,19970425,89,2,88,7,10483,11.2,35,19.6,372.4,15.28
34,19970526,19970623,19970602,79,2,79,3,10548,14,10,35,105,1.43
34,19970619,19970717,19970620,3,3,4,7,10573,14,40,0,560,84.84
34,19971001,19971015,19971007,83,2,83,4,10688,14,14,0,196,299.09
34,19971010,19971107,19971016,71,1,71,3,10700,14,12,33.599998,134.4,65.1
34,19971127,19971225,19971215,71,1,71,6,10757,14,30,0,420,8.19
34,19971230,19980127,19980109,77,3,77,2,10805,14,10,0,140,237.34
34,19980216,19980316,19980218,18,1,20,7,10890,14,10,0,140,32.76
34,19980310,19980324,19980313,12,3,13,7,10937,14,20,0,280,31.51
34,19980401,19980513,19980407,20,3,22,2,10990,14,60,126,714,117.61
34,19980408,19980506,,20,3,22,7,11008,14,90,63,1197,79.46
34,19980430,19980528,19980506,37,2,38,3,11063,14,30,0,420,81.73
34,19980501,19980529,19980504,89,2,88,7,11066,14,35,0,490,44.72
35,19960719,19960816,19960730,61,2,61,4,10261,14.4,20,0,288,3.05
35,19960814,19960828,19960821,69,1,69,4,10281,14.4,4,0,57.6,2.94
35,19960821,19960918,19960830,63,3,63,8,10286,14.4,100,0,1440,229.24
35,19961003,19961031,19961011,38,2,39,3,10321,14.4,10,0,144,3.43
35,19961008,19961105,19961010,71,1,71,9,10324,14.4,70,151.2,856.8,214.27
35,19961223,19970120,19961226,20,1,22,6,10390,14.4,40,57.599998,518.4,126.38
35,19961230,19970127,19970109,71,3,71,2,10398,14.4,30,0,432,89.16
35,19970101,19970129,19970116,19,3,21,1,10400,14.4,35,0,504,83.93
35,19970123,19970220,19970127,51,2,52,7,10424,14.4,60,172.8,691.2,370.61
35,19970212,19970312,19970221,5,3,6,3,10444,14.4,8,0,115.2,3.5
35,19970429,19970527,19970502,12,2,13,8,10521,18,3,0,54,17.22
35,19970523,19970620,19970527,84,3,84,1,10546,18,30,0,540,194.72
35,19970528,19970709,19970606,28,3,29,4,10551,18,20,54,306,72.95
35,19970530,19970627,19970603,87,2,86,2,10553,18,6,0,108,149.49
35,19970624,19970722,19970725,11,3,12,4,10578,18,20,0,360,29.6
35,19970702,19970730,19970709,61,1,61,1,10587,18,20,0,360,62.52
35,19970704,19970801,19970714,32,2,33,8,10589,18,4,0,72,4.42
35,19970710,19970807,19970714,20,1,22,2,10595,18,30,135,405,96.78
35,19970807,19970904,19970812,25,2,28,8,10623,18,30,54,486,97.18
35,19971008,19971105,19971014,47,1,48,3,10697,18,9,40.5,121.5,45.52
35,19971028,19971111,19971105,61,2,61,8,10720,18,21,0,378,9.53
35,19971113,19971211,19971125,89,2,88,4,10740,18,35,126,504,81.88
35,19971222,19980119,19971231,23,2,24,1,10789,18,15,0,270,100.6
35,19980108,19980205,19980115,75,1,75,1,10821,18,20,0,360,36.68
35,19980114,19980211,19980123,70,2,70,3,10831,18,8,0,144,72.19
35,19980116,19980213,19980121,20,1,22,7,10836,18,6,0,108,411.88
35,19980121,19980204,19980130,63,1,63,8,10845,18,25,45,405,212.98
35,19980202,19980302,19980209,4,2,5,4,10864,18,4,0,72,3.04
35,19980204,19980304,19980223,62,2,62,7,10868,18,30,0,540,191.27
35,19980204,19980304,19980213,91,3,90,5,10870,18,3,0,54,12.04
35,19980303,19980414,19980309,83,1,83,1,10921,18,10,0,180,176.48
35,19980318,19980415,19980327,35,3,36,8,10957,18,40,0,720,105.36
35,19980406,19980504,19980416,71,1,71,4,11002,18,15,40.5,229.5,141.16
35,19980420,19980518,19980424,76,2,76,2,11035,18,60,0,1080,0.17
35,19980421,19980519,,47,2,48,1,11039,18,24,0,432,65
35,19980423,19980521,19980424,86,2,18,8,11046,18,18,16.200001,307.8,71.64
36,19960712,19960809,19960715,68,3,68,9,10255,15.2,25,0,380,148.33
36,19960801,19960829,19960802,87,1,86,1,10270,15.2,30,0,456,136.54
36,19960905,19961003,19960911,37,2,38,6,10298,15.2,40,152,456,168.22
36,19960924,19961022,19961004,63,2,63,2,10313,15.2,12,0,182.4,1.96
36,19961024,19961121,19961029,25,3,28,4,10337,15.2,20,0,304,108.26
36,19961030,19961113,19961104,25,2,28,4,10342,15.2,40,121.6,486.4,54.83
36,19961120,19961218,19961127,41,1,42,5,10358,15.2,20,15.2,288.8,19.64
36,19961203,19961231,19961224,41,1,42,1,10371,15.2,6,18.24,72.96,0.45
36,19970107,19970218,19970113,62,1,62,7,10406,15.2,5,7.5999999,68.4,108.04
36,19970502,19970530,19970523,9,2,10,1,10525,19,30,0,570,11.06
36,19970505,19970602,19970507,63,1,63,7,10527,19,30,57,513,41.9
36,19970523,19970620,19970602,72,2,72,3,10547,19,60,0,1140,178.43
36,19970610,19970722,19970624,67,2,67,2,10563,19,25,0,475,60.43
36,19970725,19970822,19970806,41,1,42,8,10610,19,21,99.75,299.25,26.78
36,19970728,19970825,19970801,71,2,71,1,10612,19,55,0,1045,544.08
36,19970826,19970923,19970902,34,1,35,4,10645,19,15,0,285,12.41
36,19970915,19971013,19970922,73,1,73,2,10669,19,30,0,570,24.39
36,19970930,19971028,19971030,37,2,38,9,10687,19,6,28.5,85.5,296.43
36,19971017,19971128,19971105,77,2,77,6,10708,19,5,0,95,2.96
36,19971027,19971124,19971029,39,3,40,1,10718,19,40,0,760,170.88
36,19971112,19971210,19971117,85,3,85,3,10739,19,6,0,114,11.08
36,19971127,19971225,19971202,75,2,75,8,10756,19,20,76,304,73.21
36,19971218,19980115,19971222,49,3,50,4,10784,19,30,0,570,70.09
36,19980119,19980216,19980123,47,3,48,3,10838,19,50,237.5,712.5,59.28
36,19980218,19980318,19980220,39,2,40,9,10893,19,20,0,380,77.78
36,19980304,19980401,19980313,34,1,35,3,10925,19,25,71.25,403.75,2.27
36,19980309,19980406,19980318,32,2,33,3,10936,19,30,114,456,33.68
36,19980330,19980427,19980403,71,3,71,1,10984,19,40,0,760,211.22
36,19980408,19980506,19980410,30,1,31,2,11009,19,18,85.5,256.5,59.11
36,19980410,19980508,19980413,4,2,5,9,11016,19,16,0,304,33.8
36,19980417,19980515,19980423,89,3,88,2,11032,19,35,0,665,606.19
37,19960718,19960815,19960725,13,3,14,4,10259,20.8,1,0,20.8,3.25
37,19961024,19961121,19961029,25,3,28,4,10337,20.8,28,0,582.4,108.26
37,19970108,19970205,19970114,23,1,24,8,10408,20.8,10,0,208,11.26
37,19970501,19970529,19970530,72,2,72,7,10523,26,18,46.799999,421.2,77.63
37,19980122,19980205,19980210,71,3,71,4,10847,26,60,312,1248,487.57
37,19980320,19980417,19980408,14,1,15,4,10966,26,8,0,208,27.19
38,19961015,19961126,19961023,75,2,75,4,10329,210.8,20,210.8,4005.2,191.67
38,19961111,19961209,19961120,20,1,22,1,10351,210.8,20,210.8,4005.2,162.33
38,19961113,19961211,19961125,59,3,59,7,10353,210.8,50,2108,8432,360.63
38,19961122,19961220,19961202,7,3,8,4,10360,210.8,10,0,2108,131.7
38,19961204,19970101,19961209,62,2,62,5,10372,210.8,40,2108,6324,890.78
38,19970116,19970213,19970128,73,3,73,4,10417,210.8,50,0,10540,70.29
38,19970123,19970220,19970127,51,2,52,7,10424,210.8,49,2065.8401,8263.36,370.61
38,19970319,19970416,19970321,65,3,65,3,10479,210.8,30,0,6324,708.95
38,19970425,19970509,19970505,80,2,80,4,10518,263.5,15,0,3952.5,218.15
38,19970519,19970616,19970613,63,3,63,3,10540,263.5,30,0,7905,1007.64
38,19970519,19970616,19970529,34,1,35,2,10541,263.5,4,105.4,948.6,68.65
38,19970731,19970828,19970805,32,2,33,1,10616,263.5,15,197.625,3754.875,116.53
38,19970917,19971001,19970926,5,2,6,9,10672,263.5,15,395.25,3557.25,95.75
38,19971218,19980115,19971219,34,2,35,4,10783,263.5,5,0,1317.5,124.98
38,19971230,19980127,19980109,77,3,77,2,10805,263.5,10,0,2635,237.34
38,19980106,19980203,19980204,32,2,33,4,10816,263.5,30,395.25,7509.75,719.78
38,19980106,19980120,19980113,39,2,40,3,10817,263.5,30,0,7905,306.07
38,19980113,19980127,19980204,64,1,64,9,10828,263.5,2,0,527,90.85
38,19980114,19980211,19980123,70,2,70,3,10831,263.5,8,0,2108,72.19
38,19980202,19980216,19980212,63,1,63,2,10865,263.5,60,790.5,15019.5,348.14
38,19980216,19980316,19980223,65,3,65,9,10889,263.5,40,0,10540,280.61
38,19980320,19980417,19980324,74,2,74,3,10964,263.5,5,0,1317.5,87.38
38,19980327,19980424,19980402,34,2,35,1,10981,263.5,60,0,15810,193.37
38,19980417,19980515,19980423,89,3,88,2,11032,263.5,25,0,6587.5,606.19
39,19960710,19960724,19960716,34,2,35,3,10253,14.4,42,0,604.8,58.17
39,19960716,19960813,19960722,35,3,36,4,10257,14.4,6,0,86.4,81.91
39,19960904,19961016,19960910,7,2,8,5,10297,14.4,60,0,864,5.74
39,19960913,19961011,19961009,55,3,56,8,10305,14.4,30,43.200001,388.8,257.62
39,19961007,19961104,19961014,39,1,40,4,10323,14.4,4,0,57.6,4.88
39,19961106,19961204,19961108,21,3,23,4,10347,14.4,50,108,612,3.1
39,19961122,19961220,19961203,63,2,63,1,10361,14.4,54,77.760002,699.84,183.17
39,19961209,19970106,19961213,72,3,72,1,10377,14.4,20,43.200001,244.8,22.21
39,19970213,19970313,19970220,5,1,6,3,10445,14.4,6,0,86.4,9.3
39,19970224,19970407,19970303,87,2,86,8,10455,14.4,20,0,288,180.45
39,19970317,19970414,19970325,60,2,60,5,10477,14.4,20,72,216,13.02
39,19970416,19970514,19970513,56,2,57,1,10508,18,10,0,180,4.99
39,19970623,19970804,19970630,82,2,82,9,10577,18,10,0,180,25.41
39,19970729,19970826,19970801,6,3,7,8,10614,18,5,0,90,1.93
39,19970825,19970922,19970902,1,1,1,6,10643,18,21,94.5,283.5,29.46
39,19970827,19970910,19970903,61,2,61,4,10647,18,20,0,360,45.54
39,19970902,19970930,19970911,5,1,6,5,10654,18,20,36,324,55.26
39,19970909,19971007,19970915,37,3,38,7,10661,18,3,10.8,43.2,17.55
39,19971202,19971230,19971209,24,1,25,3,10762,18,16,0,288,328.74
39,19971203,19971231,19971208,20,3,22,6,10764,18,130,234,2106,145.45
39,19971218,19980115,19971222,49,3,50,4,10784,18,2,5.4000001,30.6,70.09
39,19980112,19980126,19980206,9,2,10,1,10827,18,21,0,378,63.54
39,19980113,19980224,19980121,81,2,81,4,10830,18,28,0,504,81.83
39,19980119,19980302,19980216,47,2,48,4,10840,18,10,36,144,2.71
39,19980202,19980216,19980212,63,1,63,2,10865,18,80,72,1368,348.14
39,19980218,19980318,19980223,20,1,22,3,10895,18,45,0,810,162.75
39,19980220,19980320,19980226,46,3,47,5,10899,18,8,21.6,122.4,1.21
39,19980326,19980423,19980410,24,3,25,8,10977,18,30,0,540,208.5
39,19980504,19980601,19980506,80,2,80,1,11069,18,20,0,360,15.67
39,19980506,19980603,,65,2,65,1,11077,18,2,1.8,34.2,8.53
40,19960729,19960826,19960806,25,1,28,4,10267,14.7,50,0,735,208.58
40,19960805,19960902,19960812,63,3,63,3,10273,14.7,60,44.099998,837.9,76.07
40,19960820,19960917,19960826,63,2,63,1,10285,14.7,40,117.6,470.4,76.83
40,19960909,19961007,19960917,86,2,18,8,10301,14.7,10,0,147,45.08
40,19960911,19961009,19960918,30,2,31,7,10303,14.7,40,58.799999,529.2,107.83
40,19961106,19961204,19961108,21,3,23,4,10347,14.7,4,0,58.8,3.1
40,19970107,19970218,19970113,62,1,62,7,10406,14.7,2,2.9400001,26.46,108.04
40,19970130,19970213,19970207,10,2,11,4,10431,14.7,50,183.75,551.25,44.17
40,19970217,19970317,19970224,64,2,64,4,10448,14.7,20,0,294,38.82
40,19970305,19970402,19970314,83,3,83,1,10465,14.7,20,0,294,145.04
40,19970313,19970410,19970321,58,2,58,5,10474,14.7,21,0,308.7,83.49
40,19970321,19970418,19970410,43,3,44,1,10482,14.7,10,0,147,7.48
40,19970324,19970421,19970401,11,3,12,3,10484,14.7,10,0,147,6.88
40,19970407,19970505,19970411,35,2,36,8,10498,18.4,5,0,92,29.75
40,19970430,19970528,19970506,44,1,45,4,10522,18.4,25,92,368,45.33
40,19970502,19970530,19970523,9,2,10,1,10525,18.4,15,27.6,248.4,11.06
40,19970512,19970609,19970514,44,2,45,8,10534,18.4,10,36.799999,147.2,27.94
40,19970513,19970610,19970521,3,1,4,4,10535,18.4,10,18.4,165.6,15.64
40,19970618,19970716,19970625,5,2,6,3,10572,18.4,50,0,920,116.43
40,19970619,19970717,19970630,82,2,82,4,10574,18.4,2,0,36.8,37.6
40,19970722,19970819,19970725,71,1,71,5,10607,18.4,42,0,772.8,200.24
40,19970822,19970919,19970826,35,2,36,4,10641,18.4,60,0,1104,179.61
40,19970905,19971003,19970908,63,1,63,4,10658,18.4,70,64.400002,1223.6,364.15
40,19970905,19971003,19970910,62,2,62,7,10659,18.4,24,22.08,419.52,105.81
40,19970910,19970924,19971003,9,2,10,2,10663,18.4,30,27.6,524.4,113.15
40,19970926,19971024,19970930,56,1,57,3,10684,18.4,20,0,368,145.63
40,19971104,19971202,19971111,62,2,62,4,10728,18.4,6,0,110.4,58.33
40,19971117,19971215,19971124,83,1,83,6,10744,18.4,50,184,736,69.19
40,19971120,19971218,19971128,71,1,71,3,10748,18.4,40,0,736,232.55
40,19971125,19971223,19971127,49,3,50,6,10754,18.4,3,0,55.2,2.38
40,19971231,19980128,19980130,27,1,27,4,10807,18.4,1,0,18.4,1.36
